15.3, 6.2, 15.9, 5.1, 4.2, 2.3
5.6, 10.1, 6.5, 7.5, 4.2, 2.3
31., 7.7, 7.6, 7.9, 4.2, 2.3
8.7, 3.8
23.1, 4.6
