19.2, 6.8, 18, 3.7, 4.2, 2.3
11.6, 9.2, 11.4, 7.7, 4.2, 2.3
1.2, 9.7, 2.9, 8, 4.2, 2.3
8.7, 3.8
23.1, 4.6
