16.2, 4.6, 16.7, 3, 5.2, 1.1
6.3, 9.9, 7.8, 7.7, 5.2, 1.1
0, 5.8, 3.6, 5.6, 5.2, 1.1
9.4, 4.8
25.3, 2.3
