16.8, 4.2, 18.6, 2.2, 5.2, 1.1
10.25, 10.3, 8.2, 7.7, 5.2, 1.1
0, 9.8, 0.4, 7, 5.2, 1.1
9.4, 4.8
25.3, 2.3
